GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007,IncrementalPaid
38300,Samsung Fire & Marine Ins Co Ltd,1999,2002,4,1120,319,440,2613,1403,1210,1,8298.647,131.0
38300,Samsung Fire & Marine Ins Co Ltd,1999,2003,5,1120,458,391,2613,1403,1210,1,8298.647,139.0
38300,Samsung Fire & Marine Ins Co Ltd,1999,2004,6,1102,475,315,2613,1403,1210,1,8298.647,17.0
38300,Samsung Fire & Marine Ins Co Ltd,1999,2008,10,890,454,35,2613,1403,1210,1,8298.647,32.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2000,1,1237,46,858,3326,1559,1767,1,8298.647,46.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2001,2,1485,82,1265,3326,1559,1767,1,8298.647,36.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2002,3,1516,130,1046,3326,1559,1767,1,8298.647,48.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2003,4,1225,262,704,3326,1559,1767,1,8298.647,132.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2004,5,926,376,555,3326,1559,1767,1,8298.647,114.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2007,8,510,337,173,3326,1559,1767,1,8298.647,1.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2008,9,929,809,120,3326,1559,1767,1,8298.647,472.0
38300,Samsung Fire & Marine Ins Co Ltd,2000,2009,10,1073,977,96,3326,1559,1767,1,8298.647,168.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2001,1,2088,18,1979,5331,2741,2590,1,8298.647,18.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2002,2,1813,207,1488,5331,2741,2590,1,8298.647,189.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2003,3,1785,235,1282,5331,2741,2590,1,8298.647,28.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2004,4,1659,303,1196,5331,2741,2590,1,8298.647,68.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2005,5,1560,580,789,5331,2741,2590,1,8298.647,277.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2006,6,1001,690,311,5331,2741,2590,1,8298.647,110.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2007,7,1078,692,386,5331,2741,2590,1,8298.647,2.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2008,8,1049,758,291,5331,2741,2590,1,8298.647,66.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2009,9,966,790,176,5331,2741,2590,1,8298.647,32.0
38300,Samsung Fire & Marine Ins Co Ltd,2001,2010,10,811,791,20,5331,2741,2590,1,8298.647,1.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2002,1,1782,49,1497,4618,2075,2543,1,8298.647,49.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2003,2,1670,109,1228,4618,2075,2543,1,8298.647,60.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2004,3,1652,147,1218,4618,2075,2543,1,8298.647,38.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2005,4,1053,248,781,4618,2075,2543,1,8298.647,101.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2006,5,713,269,420,4618,2075,2543,1,8298.647,21.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2007,6,792,302,490,4618,2075,2543,1,8298.647,33.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2008,7,771,378,393,4618,2075,2543,1,8298.647,76.0
38300,Samsung Fire & Marine Ins Co Ltd,2002,2009,8,645,402,243,4618,2075,2543,1,8298.647,24.0
38300,Samsung Fire & Marine Ins Co Ltd,2003,2003,1,1493,62,1233,4201,1904,2297,1,8298.647,62.0
38300,Samsung Fire & Marine Ins Co Ltd,2003,2004,2,1469,273,974,4201,1904,2297,1,8298.647,211.0
38300,Samsung Fire & Marine Ins Co Ltd,2003,2005,3,1088,427,579,4201,1904,2297,1,8298.647,154.0
38300,Samsung Fire & Marine Ins Co Ltd,2003,2006,4,1056,528,486,4201,1904,2297,1,8298.647,101.0
38300,Samsung Fire & Marine Ins Co Ltd,2003,2007,5,1284,714,570,4201,1904,2297,1,8298.647,186.0
38300,Samsung Fire & Marine Ins Co Ltd,2003,2008,6,1241,751,490,4201,1904,2297,1,8298.647,37.0
38300,Samsung Fire & Marine Ins Co Ltd,2004,2004,1,1248,144,459,3892,1976,1916,1,8298.647,144.0
38300,Samsung Fire & Marine Ins Co Ltd,2004,2005,2,1994,702,492,3892,1976,1916,1,8298.647,558.0
38300,Samsung Fire & Marine Ins Co Ltd,2004,2006,3,2376,957,714,3892,1976,1916,1,8298.647,255.0
38300,Samsung Fire & Marine Ins Co Ltd,2004,2007,4,2162,1399,734,3892,1976,1916,1,8298.647,442.0
38300,Samsung Fire & Marine Ins Co Ltd,2004,2008,5,2703,1845,626,3892,1976,1916,1,8298.647,446.0
38300,Samsung Fire & Marine Ins Co Ltd,2004,2009,6,2425,1976,449,3892,1976,1916,1,8298.647,131.0
38300,Samsung Fire & Marine Ins Co Ltd,2005,2005,1,1538,220,518,3407,1672,1735,1,8298.647,220.0
38300,Samsung Fire & Marine Ins Co Ltd,2005,2006,2,2677,1070,771,3407,1672,1735,1,8298.647,850.0
38300,Samsung Fire & Marine Ins Co Ltd,2005,2007,3,2741,1426,860,3407,1672,1735,1,8298.647,356.0
38300,Samsung Fire & Marine Ins Co Ltd,2005,2008,4,3094,2020,807,3407,1672,1735,1,8298.647,594.0
38300,Samsung Fire & Marine Ins Co Ltd,2005,2009,5,2764,2171,593,3407,1672,1735,1,8298.647,151.0
38300,Samsung Fire & Marine Ins Co Ltd,2006,2006,1,2145,510,955,3808,1839,1969,1,8298.647,510.0
38300,Samsung Fire & Marine Ins Co Ltd,2006,2007,2,2721,1198,1029,3808,1839,1969,1,8298.647,688.0
38300,Samsung Fire & Marine Ins Co Ltd,2006,2008,3,3024,1733,1371,3808,1839,1969,1,8298.647,535.0
38300,Samsung Fire & Marine Ins Co Ltd,2006,2010,5,2752,1994,745,3808,1839,1969,1,8298.647,290.0
38300,Samsung Fire & Marine Ins Co Ltd,2006,2011,6,2206,2004,189,3808,1839,1969,1,8298.647,10.0
38300,Samsung Fire & Marine Ins Co Ltd,2006,2013,8,2025,2007,18,3808,1839,1969,1,8298.647,3.0
38300,Samsung Fire & Marine Ins Co Ltd,2007,2007,1,3393,711,1183,3989,1990,1999,1,8298.647,711.0
38300,Samsung Fire & Marine Ins Co Ltd,2007,2008,2,3548,1968,1850,3989,1990,1999,1,8298.647,1257.0
38300,Samsung Fire & Marine Ins Co Ltd,2007,2010,4,2681,1589,1092,3989,1990,1999,1,8298.647,88.0
38300,Samsung Fire & Marine Ins Co Ltd,2007,2011,5,1619,1591,28,3989,1990,1999,1,8298.647,2.0
7498,Scor Reins Co Grp,1998,1998,1,1566,63,124,1624,-355,1979,0,658.523,63.0
7498,Scor Reins Co Grp,1998,1999,2,2349,876,112,1624,-355,1979,0,658.523,813.0
7498,Scor Reins Co Grp,1998,2000,3,3483,1669,1247,1624,-355,1979,0,658.523,793.0
7498,Scor Reins Co Grp,1998,2001,4,5391,2566,1208,1624,-355,1979,0,658.523,897.0
7498,Scor Reins Co Grp,1998,2002,5,5606,3201,1243,1624,-355,1979,0,658.523,635.0
7498,Scor Reins Co Grp,1998,2003,6,5395,3437,722,1624,-355,1979,0,658.523,236.0
7498,Scor Reins Co Grp,1998,2004,7,4863,3527,45,1624,-355,1979,0,658.523,90.0
7498,Scor Reins Co Grp,1998,2005,8,5037,3782,238,1624,-355,1979,0,658.523,255.0
7498,Scor Reins Co Grp,1998,2006,9,5804,5619,101,1624,-355,1979,0,658.523,1837.0
7498,Scor Reins Co Grp,1999,1999,1,1616,29,1454,1072,71,1001,0,658.523,29.0
7498,Scor Reins Co Grp,1999,2000,2,910,158,544,1072,71,1001,0,658.523,129.0
7498,Scor Reins Co Grp,1999,2001,3,1804,789,888,1072,71,1001,0,658.523,631.0
7498,Scor Reins Co Grp,1999,2002,4,2161,1205,815,1072,71,1001,0,658.523,416.0
7498,Scor Reins Co Grp,1999,2003,5,1604,1409,90,1072,71,1001,0,658.523,204.0
7498,Scor Reins Co Grp,1999,2004,6,1566,1474,67,1072,71,1001,0,658.523,65.0
7498,Scor Reins Co Grp,1999,2005,7,1610,1478,107,1072,71,1001,0,658.523,4.0
7498,Scor Reins Co Grp,1999,2006,8,1648,1533,115,1072,71,1001,0,658.523,55.0
7498,Scor Reins Co Grp,2000,2000,1,299,7,251,1696,1273,423,0,658.523,7.0
7498,Scor Reins Co Grp,2000,2001,2,275,57,186,1696,1273,423,0,658.523,50.0
7498,Scor Reins Co Grp,2000,2002,3,416,108,255,1696,1273,423,0,658.523,51.0
7498,Scor Reins Co Grp,2000,2003,4,196,157,38,1696,1273,423,0,658.523,49.0
7498,Scor Reins Co Grp,2000,2004,5,191,163,3,1696,1273,423,0,658.523,6.0
7498,Scor Reins Co Grp,2000,2005,6,172,178,-31,1696,1273,423,0,658.523,15.0
7498,Scor Reins Co Grp,2000,2006,7,288,180,2,1696,1273,423,0,658.523,2.0
7498,Scor Reins Co Grp,2000,2007,8,260,183,15,1696,1273,423,0,658.523,3.0
7498,Scor Reins Co Grp,2000,2008,9,360,240,53,1696,1273,423,0,658.523,57.0
7498,Scor Reins Co Grp,2000,2009,10,313,244,51,1696,1273,423,0,658.523,4.0
7498,Scor Reins Co Grp,2001,2001,1,1552,46,1452,4228,2956,1272,0,658.523,46.0
7498,Scor Reins Co Grp,2001,2002,2,1573,110,1249,4228,2956,1272,0,658.523,64.0
7498,Scor Reins Co Grp,2001,2003,3,1472,296,971,4228,2956,1272,0,658.523,186.0
7498,Scor Reins Co Grp,2001,2004,4,870,509,28,4228,2956,1272,0,658.523,213.0
7498,Scor Reins Co Grp,2001,2005,5,1124,1148,-59,4228,2956,1272,0,658.523,639.0
7498,Scor Reins Co Grp,2001,2007,7,1304,1143,23,4228,2956,1272,0,658.523,4.0
7498,Scor Reins Co Grp,2001,2008,8,1433,1197,58,4228,2956,1272,0,658.523,54.0
7498,Scor Reins Co Grp,2001,2009,9,1264,1202,40,4228,2956,1272,0,658.523,5.0
7498,Scor Reins Co Grp,2001,2010,10,1275,1208,48,4228,2956,1272,0,658.523,6.0
7498,Scor Reins Co Grp,2002,2003,2,55,3,44,10022,3200,6822,0,658.523,3.0
7498,Scor Reins Co Grp,2002,2004,3,75,8,32,10022,3200,6822,0,658.523,5.0
7498,Scor Reins Co Grp,2002,2005,4,59,43,2,10022,3200,6822,0,658.523,35.0
7498,Scor Reins Co Grp,2002,2006,5,54,45,9,10022,3200,6822,0,658.523,2.0
7498,Scor Reins Co Grp,2002,2009,8,46,46,0,10022,3200,6822,0,658.523,1.0
7498,Scor Reins Co Grp,2002,2011,10,714,714,0,10022,3200,6822,0,658.523,668.0
7498,Scor Reins Co Grp,2003,2003,1,488,27,303,2447,665,1782,0,658.523,27.0
7498,Scor Reins Co Grp,2003,2004,2,261,32,205,2447,665,1782,0,658.523,5.0
7498,Scor Reins Co Grp,2003,2005,3,288,92,165,2447,665,1782,0,658.523,60.0
7498,Scor Reins Co Grp,2003,2006,4,238,100,132,2447,665,1782,0,658.523,8.0
7498,Scor Reins Co Grp,2003,2007,5,247,104,131,2447,665,1782,0,658.523,4.0
7498,Scor Reins Co Grp,2003,2008,6,363,115,249,2447,665,1782,0,658.523,11.0
35408,Sirius Amer Ins Co,1998,1998,1,137,78,53,761,494,267,1,99.909,78.0
35408,Sirius Amer Ins Co,1998,1999,2,394,394,0,761,494,267,1,99.909,316.0
35408,Sirius Amer Ins Co,1999,1999,1,16,16,0,179,116,63,1,99.909,16.0
35408,Sirius Amer Ins Co,1999,2000,2,56,56,0,179,116,63,1,99.909,40.0
35408,Sirius Amer Ins Co,2001,2003,3,30,3,0,95,95,0,1,99.909,3.0
35408,Sirius Amer Ins Co,2001,2005,5,16,6,0,95,95,0,1,99.909,3.0
35408,Sirius Amer Ins Co,2002,2002,1,4,4,0,172,114,58,1,99.909,4.0
35408,Sirius Amer Ins Co,2003,2003,1,85,12,73,167,14,153,1,99.909,12.0
35408,Sirius Amer Ins Co,2003,2011,9,71,17,0,167,14,153,1,99.909,5.0
35408,Sirius Amer Ins Co,2003,2012,10,68,39,0,167,14,153,1,99.909,22.0
35408,Sirius Amer Ins Co,2004,2005,2,97,1,96,192,14,178,1,99.909,1.0
35408,Sirius Amer Ins Co,2004,2011,8,64,5,3,192,14,178,1,99.909,4.0
35408,Sirius Amer Ins Co,2004,2012,9,42,16,2,192,14,178,1,99.909,11.0
35408,Sirius Amer Ins Co,2004,2013,10,75,19,15,192,14,178,1,99.909,3.0
35408,Sirius Amer Ins Co,2005,2005,1,91,3,84,168,8,160,1,99.909,3.0
35408,Sirius Amer Ins Co,2005,2010,6,55,5,1,168,8,160,1,99.909,2.0
35408,Sirius Amer Ins Co,2005,2011,7,75,19,2,168,8,160,1,99.909,14.0
35408,Sirius Amer Ins Co,2005,2012,8,52,45,2,168,8,160,1,99.909,26.0
35408,Sirius Amer Ins Co,2005,2013,9,67,49,6,168,8,160,1,99.909,4.0
35408,Sirius Amer Ins Co,2005,2014,10,217,76,0,168,8,160,1,99.909,27.0
35408,Sirius Amer Ins Co,2006,2011,6,4,2,3,129,0,129,1,99.909,2.0
35408,Sirius Amer Ins Co,2006,2012,7,109,16,7,129,0,129,1,99.909,14.0
35408,Sirius Amer Ins Co,2006,2013,8,154,92,20,129,0,129,1,99.909,76.0
35408,Sirius Amer Ins Co,2006,2014,9,278,278,0,129,0,129,1,99.909,186.0
35408,Sirius Amer Ins Co,2006,2015,10,624,424,0,129,0,129,1,99.909,146.0
35408,Sirius Amer Ins Co,2007,2011,5,9,-1,10,178,12,166,1,99.909,1.0
35408,Sirius Amer Ins Co,2007,2012,6,0,0,0,178,12,166,1,99.909,1.0
35408,Sirius Amer Ins Co,2007,2013,7,15,6,0,178,12,166,1,99.909,6.0
35408,Sirius Amer Ins Co,2007,2015,9,128,37,0,178,12,166,1,99.909,45.0
35408,Sirius Amer Ins Co,2007,2016,10,219,128,13,178,12,166,1,99.909,91.0
2003,United Services Automobile Asn Grp,1998,1998,1,273,22,127,2626,1334,1292,0,1206.629,22.0
2003,United Services Automobile Asn Grp,1998,1999,2,719,67,242,2626,1334,1292,0,1206.629,45.0
2003,United Services Automobile Asn Grp,1998,2000,3,1066,337,205,2626,1334,1292,0,1206.629,270.0
2003,United Services Automobile Asn Grp,1998,2001,4,897,466,61,2626,1334,1292,0,1206.629,129.0
2003,United Services Automobile Asn Grp,1998,2002,5,954,728,86,2626,1334,1292,0,1206.629,262.0
2003,United Services Automobile Asn Grp,1998,2003,6,996,819,64,2626,1334,1292,0,1206.629,91.0
2003,United Services Automobile Asn Grp,1998,2004,7,978,847,57,2626,1334,1292,0,1206.629,28.0
2003,United Services Automobile Asn Grp,1998,2005,8,1003,884,38,2626,1334,1292,0,1206.629,37.0
2003,United Services Automobile Asn Grp,1998,2006,9,1001,914,28,2626,1334,1292,0,1206.629,30.0
2003,United Services Automobile Asn Grp,1998,2007,10,955,923,12,2626,1334,1292,0,1206.629,9.0
2003,United Services Automobile Asn Grp,1999,1999,1,252,16,154,2402,1273,1129,0,1206.629,16.0
2003,United Services Automobile Asn Grp,1999,2000,2,621,70,262,2402,1273,1129,0,1206.629,54.0
2003,United Services Automobile Asn Grp,1999,2001,3,606,157,146,2402,1273,1129,0,1206.629,87.0
2003,United Services Automobile Asn Grp,1999,2002,4,768,240,213,2402,1273,1129,0,1206.629,83.0
2003,United Services Automobile Asn Grp,1999,2003,5,1232,362,152,2402,1273,1129,0,1206.629,122.0
2003,United Services Automobile Asn Grp,1999,2004,6,1669,1187,100,2402,1273,1129,0,1206.629,825.0
2003,United Services Automobile Asn Grp,1999,2005,7,1527,1347,67,2402,1273,1129,0,1206.629,160.0
2003,United Services Automobile Asn Grp,1999,2006,8,1446,1357,49,2402,1273,1129,0,1206.629,10.0
2003,United Services Automobile Asn Grp,1999,2007,9,1421,1360,21,2402,1273,1129,0,1206.629,3.0
2003,United Services Automobile Asn Grp,1999,2008,10,1411,1367,11,2402,1273,1129,0,1206.629,7.0
2003,United Services Automobile Asn Grp,2000,2000,1,353,85,183,2213,1111,1102,0,1206.629,85.0
2003,United Services Automobile Asn Grp,2000,2001,2,590,146,275,2213,1111,1102,0,1206.629,61.0
2003,United Services Automobile Asn Grp,2000,2002,3,977,218,326,2213,1111,1102,0,1206.629,72.0
2003,United Services Automobile Asn Grp,2000,2003,4,1187,434,292,2213,1111,1102,0,1206.629,216.0
2003,United Services Automobile Asn Grp,2000,2004,5,1197,646,144,2213,1111,1102,0,1206.629,212.0
2003,United Services Automobile Asn Grp,2000,2005,6,1667,977,128,2213,1111,1102,0,1206.629,331.0
2003,United Services Automobile Asn Grp,2000,2006,7,1812,1254,91,2213,1111,1102,0,1206.629,277.0
2003,United Services Automobile Asn Grp,2000,2007,8,1789,1469,37,2213,1111,1102,0,1206.629,215.0
2003,United Services Automobile Asn Grp,2000,2009,10,1618,1417,16,2213,1111,1102,0,1206.629,2.0
2003,United Services Automobile Asn Grp,2001,2001,1,458,14,353,2580,1290,1290,0,1206.629,14.0
2003,United Services Automobile Asn Grp,2001,2002,2,644,77,343,2580,1290,1290,0,1206.629,63.0
2003,United Services Automobile Asn Grp,2001,2003,3,1172,167,414,2580,1290,1290,0,1206.629,90.0
2003,United Services Automobile Asn Grp,2001,2004,4,2055,1021,339,2580,1290,1290,0,1206.629,854.0
2003,United Services Automobile Asn Grp,2001,2005,5,2051,1481,266,2580,1290,1290,0,1206.629,460.0
2003,United Services Automobile Asn Grp,2001,2006,6,2064,1525,187,2580,1290,1290,0,1206.629,44.0
2003,United Services Automobile Asn Grp,2001,2007,7,1887,1672,114,2580,1290,1290,0,1206.629,147.0
2003,United Services Automobile Asn Grp,2001,2008,8,1918,1681,77,2580,1290,1290,0,1206.629,9.0
2003,United Services Automobile Asn Grp,2001,2009,9,1778,1696,44,2580,1290,1290,0,1206.629,15.0
2003,United Services Automobile Asn Grp,2001,2010,10,1759,1700,15,2580,1290,1290,0,1206.629,4.0
2003,United Services Automobile Asn Grp,2002,2002,1,330,14,113,2064,1001,1063,0,1206.629,14.0
2003,United Services Automobile Asn Grp,2002,2003,2,533,38,244,2064,1001,1063,0,1206.629,24.0
2003,United Services Automobile Asn Grp,2002,2004,3,764,193,308,2064,1001,1063,0,1206.629,155.0
2003,United Services Automobile Asn Grp,2002,2005,4,671,243,220,2064,1001,1063,0,1206.629,50.0
2003,United Services Automobile Asn Grp,2002,2006,5,680,271,153,2064,1001,1063,0,1206.629,28.0
2003,United Services Automobile Asn Grp,2002,2007,6,626,367,86,2064,1001,1063,0,1206.629,96.0
2003,United Services Automobile Asn Grp,2002,2008,7,600,382,56,2064,1001,1063,0,1206.629,15.0
2003,United Services Automobile Asn Grp,2002,2009,8,530,411,42,2064,1001,1063,0,1206.629,29.0
2003,United Services Automobile Asn Grp,2002,2010,9,441,435,4,2064,1001,1063,0,1206.629,24.0
2003,United Services Automobile Asn Grp,2002,2011,10,444,436,4,2064,1001,1063,0,1206.629,1.0
715,West Bend Mut Ins Grp,1998,1998,1,1637,76,973,3294,131,3163,0,15996.952,76.0
715,West Bend Mut Ins Grp,1998,1999,2,1510,174,543,3294,131,3163,0,15996.952,98.0
715,West Bend Mut Ins Grp,1998,2000,3,1872,1286,277,3294,131,3163,0,15996.952,1112.0
715,West Bend Mut Ins Grp,1998,2001,4,1863,1482,202,3294,131,3163,0,15996.952,196.0
715,West Bend Mut Ins Grp,1998,2002,5,1815,1488,101,3294,131,3163,0,15996.952,6.0
715,West Bend Mut Ins Grp,1998,2003,6,1871,1695,202,3294,131,3163,0,15996.952,207.0
715,West Bend Mut Ins Grp,1998,2004,7,1783,1703,105,3294,131,3163,0,15996.952,8.0
715,West Bend Mut Ins Grp,1999,1999,1,1236,95,929,3259,134,3125,0,15996.952,95.0
715,West Bend Mut Ins Grp,1999,2000,2,1030,140,489,3259,134,3125,0,15996.952,45.0
715,West Bend Mut Ins Grp,1999,2001,3,1150,246,337,3259,134,3125,0,15996.952,106.0
715,West Bend Mut Ins Grp,1999,2002,4,1553,368,640,3259,134,3125,0,15996.952,122.0
715,West Bend Mut Ins Grp,1999,2003,5,1329,763,253,3259,134,3125,0,15996.952,395.0
715,West Bend Mut Ins Grp,1999,2004,6,1971,834,609,3259,134,3125,0,15996.952,71.0
715,West Bend Mut Ins Grp,1999,2005,7,1319,1239,-52,3259,134,3125,0,15996.952,405.0
715,West Bend Mut Ins Grp,1999,2006,8,1367,1270,23,3259,134,3125,0,15996.952,31.0
715,West Bend Mut Ins Grp,1999,2007,9,1273,1271,2,3259,134,3125,0,15996.952,1.0
715,West Bend Mut Ins Grp,2000,2000,1,1192,150,903,4011,167,3845,0,15996.952,150.0
715,West Bend Mut Ins Grp,2000,2001,2,1021,246,533,4011,167,3845,0,15996.952,96.0
715,West Bend Mut Ins Grp,2000,2002,3,1226,272,503,4011,167,3845,0,15996.952,26.0
715,West Bend Mut Ins Grp,2000,2003,4,1152,864,340,4011,167,3845,0,15996.952,592.0
715,West Bend Mut Ins Grp,2000,2004,5,1347,893,494,4011,167,3845,0,15996.952,29.0
715,West Bend Mut Ins Grp,2000,2005,6,1037,962,89,4011,167,3845,0,15996.952,69.0
715,West Bend Mut Ins Grp,2000,2006,7,986,970,24,4011,167,3845,0,15996.952,8.0
715,West Bend Mut Ins Grp,2000,2007,8,962,972,-7,4011,167,3845,0,15996.952,2.0
715,West Bend Mut Ins Grp,2000,2009,10,997,957,40,4011,167,3845,0,15996.952,9.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,1998,1,1610,11,1510,2314,1101,1213,1,11889.827,11.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,1999,2,1093,30,905,2314,1101,1213,1,11889.827,19.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2000,3,790,105,543,2314,1101,1213,1,11889.827,75.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2001,4,740,165,254,2314,1101,1213,1,11889.827,60.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2002,5,883,367,213,2314,1101,1213,1,11889.827,202.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2003,6,669,370,6,2314,1101,1213,1,11889.827,3.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2004,7,841,387,200,2314,1101,1213,1,11889.827,17.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2005,8,877,664,127,2314,1101,1213,1,11889.827,277.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2006,9,1565,1522,43,2314,1101,1213,1,11889.827,858.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1998,2007,10,1845,1813,32,2314,1101,1213,1,11889.827,291.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,1999,1,1632,1,1585,3930,3656,273,1,11889.827,1.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2000,2,1699,133,1430,3930,3656,273,1,11889.827,132.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2001,3,531,264,207,3930,3656,273,1,11889.827,131.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2003,5,652,212,420,3930,3656,273,1,11889.827,39.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2004,6,605,226,379,3930,3656,273,1,11889.827,14.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2005,7,518,267,251,3930,3656,273,1,11889.827,41.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2006,8,326,269,57,3930,3656,273,1,11889.827,2.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2007,9,485,329,52,3930,3656,273,1,11889.827,60.0
11126,Yasuda Fire & Marine Ins Co Of Amer,1999,2008,10,492,355,43,3930,3656,273,1,11889.827,26.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2000,1,2492,5,2475,2208,1961,247,1,11889.827,5.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2001,2,620,116,487,2208,1961,247,1,11889.827,111.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2003,4,417,37,370,2208,1961,247,1,11889.827,122.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2004,5,904,55,809,2208,1961,247,1,11889.827,18.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2005,6,626,287,239,2208,1961,247,1,11889.827,232.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2006,7,473,295,84,2208,1961,247,1,11889.827,8.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2007,8,481,338,65,2208,1961,247,1,11889.827,43.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2008,9,993,725,59,2208,1961,247,1,11889.827,387.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2000,2009,10,965,762,13,2208,1961,247,1,11889.827,37.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2001,2001,1,2745,4,2701,2298,2084,214,1,11889.827,4.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2001,2003,3,402,-1,28,2298,2084,214,1,11889.827,7.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2001,2004,4,967,244,724,2298,2084,214,1,11889.827,245.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2001,2005,5,1138,248,890,2298,2084,214,1,11889.827,4.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2001,2007,7,-934,-1279,161,2298,2084,214,1,11889.827,333.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2001,2008,8,-35,-773,39,2298,2084,214,1,11889.827,506.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2001,2010,10,765,404,361,2298,2084,214,1,11889.827,1437.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2002,2003,2,375,274,36,1016,865,150,1,11889.827,274.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2002,2006,5,3346,2095,1251,1016,865,150,1,11889.827,1860.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2002,2007,6,2656,2370,286,1016,865,150,1,11889.827,275.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2002,2008,7,2636,2371,30,1016,865,150,1,11889.827,1.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2002,2009,8,2642,2388,68,1016,865,150,1,11889.827,17.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2002,2010,9,3071,3071,0,1016,865,150,1,11889.827,683.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2003,2005,3,542,36,506,3016,2336,680,1,11889.827,36.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2003,2007,5,2112,39,1758,3016,2336,680,1,11889.827,3.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2003,2008,6,524,48,226,3016,2336,680,1,11889.827,9.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2003,2009,7,298,67,46,3016,2336,680,1,11889.827,19.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2003,2010,8,1745,1709,35,3016,2336,680,1,11889.827,1642.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2004,2004,1,1262,3,1235,5788,4264,1524,1,11889.827,3.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2004,2005,2,808,128,680,5788,4264,1524,1,11889.827,125.0
11126,Yasuda Fire & Marine Ins Co Of Amer,2004,2007,4,5255,2837,1327,5788,4264,1524,1,11889.827,2709.0
